DP02_0064PE,DP02_0061PE,DP02_0065PE,DP02_0062PE,DP02_0063PE,DP02_0060PE,DP02_0059PE,DP05_0077PE,DP05_0078PE,DP05_0080PE,state,zip_code
31.0,20.1,13.4,19.5,10.2,3.4,2.4,73.8,0.7,3.3,49,84054
19.1,40.2,3.1,20.6,7.6,6.3,3.0,96.6,2.6,0.2,33,03868
15.0,30.2,3.2,29.5,9.3,8.9,3.8,88.9,0.4,0.6,48,76023
14.8,23.5,16.1,38.7,5.3,1.6,0.0,78.5,0.0,0.7,20,67101
16.0,22.5,14.2,31.0,8.8,4.7,2.7,6.0,85.9,0.6,17,60478
23.1,30.3,14.1,16.0,4.3,6.3,5.9,63.2,0.0,8.6,34,07072
15.9,33.6,7.1,20.8,6.2,10.5,5.9,33.2,16.8,5.9,36,10302
2.1,61.2,2.3,12.8,7.7,10.3,3.6,99.3,0.0,0.0,42,17224
14.9,22.7,5.0,41.7,12.3,2.8,0.6,57.6,13.8,3.2,21,42223
21.8,26.2,17.3,16.9,10.3,4.2,3.2,92.8,2.1,1.5,51,20135
13.6,30.9,5.8,27.1,8.8,9.1,4.6,56.5,5.7,3.0,04,85029
14.0,33.9,10.1,21.2,9.9,7.1,3.8,89.3,2.6,1.0,12,34429
20.9,28.0,17.5,15.2,12.3,4.0,2.1,95.3,0.6,0.5,09,06480
34.5,48.3,0.0,17.2,0.0,0.0,0.0,64.1,13.3,1.8,10,19902
22.1,27.7,8.1,29.3,8.6,1.7,2.5,92.2,3.3,1.7,17,62265
3.8,31.1,1.5,13.8,3.5,23.4,22.9,3.6,2.8,0.3,48,78207
14.6,34.6,7.6,28.9,6.8,5.5,2.0,58.6,31.6,0.6,29,64133
12.9,35.9,7.0,24.3,6.8,9.6,3.5,54.9,35.8,1.0,17,62703
5.2,77.4,2.6,3.5,0.0,7.8,3.5,100.0,0.0,0.0,42,15489
14.4,37.5,6.1,18.4,8.5,11.0,4.1,62.0,27.9,1.3,10,19977
20.2,23.4,12.8,26.2,10.1,4.1,3.2,84.7,2.4,0.0,37,28730
19.5,31.1,6.0,23.9,11.0,5.4,3.1,26.5,0.3,25.0,15,96749
16.7,29.4,11.5,22.4,3.9,8.5,7.6,79.5,3.0,1.0,34,08701
9.6,40.8,3.9,17.9,9.5,8.2,10.1,38.4,31.7,11.9,18,46816
6.5,26.7,2.0,15.3,4.8,18.1,26.6,29.0,5.1,0.4,31,68107
24.3,24.1,9.6,25.4,10.7,3.4,2.4,83.4,1.8,2.9,16,83709
10.1,28.3,6.0,26.8,9.4,12.9,6.5,86.6,10.2,0.3,28,38843
0.0,59.9,0.0,10.2,3.0,26.9,0.0,90.5,0.0,0.0,54,26285
50.0,0.0,0.0,15.6,34.4,0.0,0.0,52.3,26.5,2.2,48,75962
12.5,47.6,3.2,21.0,6.8,6.8,2.1,92.9,0.8,0.2,39,44471
19.2,23.8,14.3,25.6,8.2,5.7,3.2,60.1,24.7,2.1,51,23606
10.1,39.2,5.3,19.0,5.5,12.3,8.7,66.5,11.0,0.5,48,77836
10.5,34.9,7.1,20.7,7.3,10.4,9.2,37.2,52.6,0.6,28,39120
36.3,9.5,31.2,16.9,4.9,0.8,0.3,89.1,1.3,2.6,20,66207
11.7,37.9,9.0,29.5,8.0,3.0,1.0,98.3,0.0,0.0,39,43013
10.2,32.3,3.1,30.4,11.6,9.3,3.0,88.5,3.4,0.0,18,46048
16.0,33.0,5.8,29.3,10.5,3.3,2.0,92.9,0.2,0.5,49,84340
24.8,21.6,12.9,22.9,7.6,5.3,4.9,44.1,3.8,16.3,06,91344
20.5,25.0,11.3,22.1,6.9,8.2,6.0,26.5,39.3,8.3,51,22172
39.6,8.9,31.0,10.8,5.7,3.1,1.0,83.4,1.0,7.1,17,60514
15.4,36.0,6.6,20.8,13.5,4.3,3.4,91.6,0.8,0.8,27,55946
6.6,44.1,6.4,16.7,6.5,12.4,7.1,52.1,40.8,0.0,13,30401
12.5,32.7,7.2,25.5,9.2,7.9,4.9,75.6,9.4,1.3,12,32043
12.7,33.8,12.5,19.7,8.4,7.8,5.0,84.0,8.0,0.9,21,40422
6.7,35.5,2.9,23.1,9.6,12.6,9.6,82.1,4.3,0.4,51,24445
5.6,39.6,4.5,15.0,7.2,16.3,11.9,96.1,0.5,0.2,21,42602
7.0,41.0,3.6,18.5,6.9,19.0,3.9,15.6,81.5,0.4,47,37406
10.0,40.2,4.3,23.8,13.6,6.2,1.8,95.7,0.5,0.4,26,48006
9.7,33.6,4.8,23.9,5.5,10.1,12.4,53.6,2.6,0.3,40,73446
15.3,27.0,7.5,31.5,10.7,5.6,2.4,43.6,36.6,2.5,37,28304
11.5,43.5,7.0,17.6,10.3,7.0,3.1,94.1,0.9,0.1,42,18014
7.1,36.9,7.6,18.3,10.7,13.2,6.2,50.3,37.2,1.3,13,31794
18.8,22.6,12.4,19.9,5.4,7.9,13.2,63.2,0.1,1.5,41,97031
24.3,21.0,20.8,16.0,8.5,4.1,5.4,43.5,0.8,43.9,36,11362
25.3,24.6,15.9,18.8,6.4,4.1,4.9,71.8,4.9,2.5,25,01970
13.3,38.0,5.0,19.4,7.0,12.7,4.7,75.8,13.3,1.0,12,33592
30.9,21.3,19.9,14.6,6.8,5.0,1.5,73.3,19.7,1.3,42,15201
9.3,43.1,4.7,23.7,6.0,7.5,5.8,72.2,18.1,0.7,22,70583
7.0,38.8,3.7,20.9,4.6,20.0,5.0,91.9,4.6,0.4,47,37096
7.6,45.1,8.0,19.0,15.0,3.5,1.9,87.0,1.2,0.0,42,18250
34.3,15.4,21.5,13.9,4.4,5.8,4.6,55.8,17.1,11.0,17,60640
3.8,42.5,2.2,21.6,5.7,16.9,7.1,93.9,2.4,0.0,21,40146
23.4,18.4,16.3,26.6,10.3,4.2,0.9,91.5,0.9,0.7,04,86303
36.8,12.9,31.1,11.0,5.3,1.4,1.5,88.1,1.1,3.5,09,06824
21.3,24.4,16.7,20.2,12.5,4.0,0.8,90.7,0.8,0.4,09,06756
10.9,31.1,5.4,21.3,18.1,9.0,4.3,67.2,23.1,0.1,37,27863
20.6,20.7,24.9,17.2,7.4,7.3,1.8,87.5,3.1,5.7,39,45056
5.3,24.5,2.0,24.6,6.8,20.8,16.1,15.0,5.1,14.7,06,93703
10.6,37.2,4.5,24.9,13.6,5.5,3.6,96.8,0.0,0.2,17,62869
27.7,17.0,22.0,21.6,8.1,2.8,0.8,87.3,4.1,2.6,39,45459
10.1,36.4,10.3,27.7,5.2,8.4,2.0,83.7,12.4,0.9,24,20764
11.6,31.8,5.4,26.7,14.1,6.3,4.1,91.4,2.9,0.0,29,63019
7.2,36.6,3.5,25.2,5.4,13.9,8.2,35.8,42.8,2.2,48,77705
12.4,40.6,8.8,23.8,3.7,6.9,3.7,74.2,0.7,0.2,40,74871
16.9,25.6,12.3,20.9,7.1,9.5,7.6,41.9,25.5,4.0,48,77550
7.1,54.6,4.8,14.5,6.6,8.7,3.7,97.1,0.0,0.0,39,43344
7.6,40.8,3.8,26.3,10.9,9.4,1.2,98.8,0.2,0.2,26,49680
5.7,37.0,2.6,21.3,18.0,8.8,6.6,96.2,0.0,0.0,17,62823
25.5,19.0,21.9,17.5,10.1,4.8,1.2,89.2,0.0,1.5,36,12520
10.5,34.2,4.8,24.2,5.7,12.6,8.1,86.3,0.3,0.0,48,76255
11.5,38.8,4.5,21.8,7.8,8.2,7.4,91.0,1.4,0.4,47,38555
16.8,26.9,7.3,30.6,11.4,4.2,2.9,65.5,6.5,2.9,04,85379
16.0,34.1,6.8,22.6,10.3,7.3,2.9,81.6,17.2,0.0,37,27572
14.0,37.5,7.3,24.1,10.7,4.8,1.6,95.5,2.4,0.3,18,47620
10.4,31.1,8.3,21.9,9.6,9.4,9.3,45.8,40.1,2.6,12,32609
1.5,23.6,0.6,10.6,2.3,16.7,44.7,1.6,0.6,7.7,06,93219
27.2,17.0,16.5,25.2,8.3,3.5,2.3,69.0,1.9,7.0,06,94947
11.7,40.5,5.0,22.1,5.1,11.0,4.7,87.9,4.1,1.1,22,70452
9.5,35.9,5.8,19.1,13.4,12.0,4.3,86.7,8.6,1.6,45,29697
24.7,23.3,8.9,26.4,12.6,2.6,1.4,89.7,0.0,2.7,20,67732
12.7,35.9,4.5,24.9,13.0,5.0,4.0,58.4,17.8,2.7,12,32908
24.2,23.3,11.4,27.7,10.5,2.3,0.7,67.4,8.9,6.2,53,98466
11.3,36.7,3.5,30.8,8.8,6.6,2.2,84.3,2.8,0.2,48,75135
27.7,24.3,17.8,11.9,6.7,6.3,5.3,48.6,2.8,29.4,34,07094
11.0,31.1,8.8,31.2,2.8,9.0,6.2,30.8,0.4,0.1,06,90704
16.3,22.3,3.3,12.8,0.0,15.3,30.3,40.7,0.9,0.0,48,79044
18.7,23.5,9.4,25.6,17.0,4.2,1.6,79.4,6.8,2.7,12,32566
23.3,24.3,12.9,21.0,12.3,3.7,2.5,51.0,10.3,4.7,12,33624
20.0,29.8,13.3,19.1,6.3,8.2,3.4,50.4,43.7,0.9,22,71106
21.3,33.6,11.0,17.4,9.4,6.3,0.9,85.9,5.7,1.9,42,19518
31.4,14.4,21.4,21.8,7.4,2.2,1.3,82.3,1.4,1.8,04,85028
15.8,30.3,6.8,24.7,11.6,9.1,1.7,90.1,2.7,0.5,26,48732
8.5,28.7,3.7,20.0,4.5,17.0,17.5,25.9,8.5,2.1,48,75041
27.7,14.2,20.3,26.1,8.5,2.4,0.8,84.8,0.7,2.3,06,95018
5.6,42.7,2.2,25.3,7.0,12.7,4.5,44.7,39.4,0.9,39,44502
38.9,6.7,43.3,5.7,2.6,1.7,1.1,70.7,3.5,9.7,36,10128
16.0,33.1,5.0,25.5,15.7,3.6,1.1,88.8,0.8,1.5,46,57703
24.4,15.3,29.2,14.3,4.9,5.3,6.6,53.9,19.5,9.1,37,27705
23.6,41.1,4.8,14.0,5.6,7.1,3.9,96.4,0.0,0.6,23,04623
11.1,42.1,4.3,21.0,6.9,6.8,7.9,78.5,2.6,1.1,51,22842
9.4,35.0,8.4,21.5,8.9,12.7,4.1,31.6,65.7,0.7,01,36701
25.8,23.8,12.5,20.0,8.9,4.5,4.6,79.9,0.8,6.1,17,60656
21.5,37.9,7.6,17.1,6.1,5.1,4.7,55.1,6.3,8.3,34,07407
29.2,8.6,32.9,18.5,6.4,3.0,1.4,71.1,8.8,4.0,06,94965
4.4,45.8,5.7,16.7,9.1,10.2,8.1,95.4,1.9,0.3,21,42754
12.8,33.0,7.3,27.7,9.0,8.4,1.9,49.8,35.1,1.0,45,29906
10.9,48.3,4.2,14.1,11.1,9.2,2.3,92.6,1.4,0.5,42,18635
34.0,15.1,20.2,16.3,10.6,2.4,1.3,76.1,4.8,4.4,12,32803
13.2,27.1,9.1,24.4,9.8,9.7,6.7,54.6,37.0,1.1,51,24541
10.9,42.6,3.5,19.9,16.5,5.1,1.5,96.0,0.0,0.0,31,68340
9.3,34.2,9.7,25.5,8.4,10.2,2.7,95.8,0.0,0.9,21,42044
6.9,43.6,1.8,22.6,5.5,14.0,5.6,92.1,4.6,0.1,17,62082
21.8,28.8,11.3,22.8,7.2,5.7,2.5,85.1,6.0,2.2,24,21158
4.9,23.5,2.5,14.7,4.0,20.5,29.9,10.9,7.3,10.2,06,93701
7.9,35.9,7.4,24.6,8.0,11.4,4.8,92.8,2.8,0.6,28,39574
11.2,39.6,7.1,20.0,7.4,10.7,4.0,94.1,0.1,2.8,13,30559
35.3,13.2,27.3,14.6,6.0,2.5,1.0,71.4,0.7,18.7,34,07640
26.4,25.8,16.9,17.2,7.3,4.4,2.0,82.6,5.0,5.9,42,19047
26.7,23.1,10.4,20.9,13.9,3.2,1.8,86.9,3.3,1.4,27,56560
7.5,34.0,4.1,19.1,6.0,21.7,7.7,12.6,82.9,0.1,13,30901
15.9,29.7,9.9,27.1,8.3,6.2,2.9,82.2,8.7,0.9,17,62234
16.1,35.7,6.5,23.8,11.9,4.1,1.9,94.1,0.7,0.4,55,53090
10.6,51.5,5.7,14.7,13.3,3.8,0.4,98.6,0.7,0.0,42,15856
15.1,37.1,7.8,21.6,12.8,3.7,2.0,86.8,2.2,1.4,36,14132
10.3,32.0,16.1,22.7,11.2,5.5,2.2,94.1,2.5,0.0,25,02764
14.6,34.8,6.4,29.1,7.6,5.4,2.1,48.8,44.7,1.8,22,71118
30.7,18.4,21.4,19.9,7.0,1.7,0.8,91.8,2.1,1.2,33,03862
14.0,30.1,10.3,21.8,10.5,9.1,4.2,51.6,46.7,0.2,28,39183
7.7,46.0,3.0,24.6,9.5,6.4,2.7,91.9,1.1,0.1,17,61883
31.6,12.2,19.9,22.5,6.9,3.7,3.2,57.4,6.3,5.6,06,92116
14.0,33.6,5.6,30.3,7.6,6.1,2.7,84.0,0.0,1.4,41,97392
12.5,32.1,4.0,27.4,12.7,9.4,1.9,93.7,0.9,0.0,26,48415
17.0,35.3,13.9,11.5,11.1,7.8,3.4,95.6,0.0,0.0,36,12815
16.0,36.8,9.5,21.1,6.7,7.3,2.5,82.7,4.4,1.4,17,61065
8.9,36.6,3.7,20.2,7.8,15.1,7.8,81.0,14.3,0.0,51,24586
8.8,39.5,7.0,22.8,5.3,10.8,5.7,76.4,18.4,0.6,29,63801
12.0,36.0,13.8,20.0,11.5,5.4,1.3,98.4,0.0,0.0,19,52064
8.9,37.0,3.2,27.5,10.1,10.4,2.8,74.5,17.8,1.9,26,48066
10.2,41.4,5.2,21.1,3.0,11.5,7.5,61.0,0.0,0.0,40,73742
20.9,24.2,10.7,23.7,12.7,6.5,1.4,76.2,7.5,2.3,48,75707
13.9,43.9,6.2,15.7,8.1,8.2,3.9,87.1,5.9,0.4,42,19365
31.5,21.0,18.6,17.9,7.6,2.4,1.0,88.1,1.5,6.9,42,18914
28.1,15.2,18.4,24.2,10.4,3.6,0.1,90.3,1.2,0.4,08,80135
9.2,49.0,5.7,21.2,6.5,6.8,1.5,76.8,2.6,1.7,25,02538
10.7,33.3,3.0,20.9,10.7,14.4,7.0,77.2,5.3,1.9,37,27317
15.0,24.9,8.1,26.1,12.3,7.5,6.1,30.7,10.8,23.8,06,95209
11.1,34.1,7.3,21.5,8.4,9.2,8.3,71.4,0.1,0.2,26,49455
18.5,37.2,5.0,24.4,11.0,2.9,0.8,94.1,0.7,0.6,55,54136
8.9,46.9,4.4,19.5,10.1,5.1,5.1,91.1,0.0,0.1,39,45872
12.7,33.4,6.7,30.4,9.2,5.8,1.8,81.6,4.9,1.8,53,98576
4.1,39.1,2.3,29.5,7.0,9.9,8.2,73.0,20.2,3.6,37,28073
11.7,43.0,10.8,14.2,5.8,7.7,6.7,80.9,18.2,0.3,13,31019
14.8,33.1,9.3,26.5,7.3,5.4,3.6,33.0,59.6,1.8,51,23805
40.0,6.9,40.8,8.4,3.4,0.3,0.2,83.4,5.7,3.2,42,19085
9.9,28.0,5.5,17.5,5.0,6.5,27.6,97.4,0.1,0.1,17,61911
16.8,34.5,6.0,24.9,11.2,5.6,1.0,92.6,5.1,0.2,27,56050
20.9,22.1,16.6,25.0,8.7,4.7,1.9,40.0,49.8,2.5,39,44121
21.6,29.8,7.1,22.3,12.0,5.4,1.8,95.8,0.3,0.0,31,68066
16.3,40.4,3.6,20.5,13.6,4.0,1.6,93.8,0.5,0.9,55,54110
8.1,21.6,3.5,16.6,5.1,22.0,23.0,11.2,9.8,0.4,25,01107
18.9,35.2,10.7,21.5,9.5,3.1,1.0,96.4,0.2,0.7,23,04981
10.6,43.4,5.2,15.4,12.2,9.2,4.0,95.3,0.6,0.2,42,18252
12.1,20.4,9.3,38.0,11.8,7.2,1.3,42.5,30.4,0.8,51,23603
26.2,16.8,15.0,22.5,9.9,4.3,5.3,67.0,2.1,4.7,06,95404
24.1,27.8,12.7,18.8,7.8,5.5,3.3,92.0,0.7,0.7,34,07825
8.8,36.1,2.9,27.8,9.0,11.7,3.8,83.9,2.2,1.6,32,89048
29.5,19.9,12.4,24.8,8.5,3.4,1.5,77.3,1.8,4.5,04,85024
9.3,27.4,5.8,20.8,14.7,13.3,8.7,77.3,4.0,0.0,01,35121
9.8,37.3,7.1,21.0,13.1,7.6,4.2,89.4,5.7,0.5,28,39752
35.5,5.7,41.8,10.3,5.1,0.3,1.3,76.7,0.2,8.7,09,06870
38.3,7.1,32.5,13.5,6.1,1.4,1.1,24.6,13.8,47.5,48,75063
13.6,30.2,7.4,23.9,9.6,6.7,8.7,11.0,46.8,0.7,17,60652
14.5,24.3,5.9,32.6,12.2,6.4,4.0,63.6,1.1,1.7,48,77536
9.7,24.4,12.4,31.0,12.1,8.8,1.6,82.8,0.2,1.3,06,96122
12.7,38.3,5.3,23.1,8.4,10.1,2.1,44.1,44.7,1.2,18,46229
14.1,34.0,4.3,29.6,7.8,7.2,3.0,86.0,4.2,0.8,29,64507
12.5,37.7,6.2,23.7,9.9,6.5,3.5,89.0,4.4,0.9,19,52732
13.1,36.8,3.8,25.5,11.3,7.9,1.6,96.6,0.0,0.3,19,51555
21.9,25.7,7.9,24.9,10.2,5.1,4.3,34.1,10.8,27.8,32,89139
11.8,42.7,1.3,25.8,12.7,3.4,2.3,96.6,0.0,1.1,19,52160
9.9,40.4,5.8,20.6,10.1,10.5,2.7,89.4,4.5,0.4,39,43701
13.1,27.5,5.9,36.9,7.1,3.6,6.0,83.7,1.4,0.2,48,76050
8.5,43.8,4.0,12.5,5.6,10.0,15.6,97.8,0.3,0.2,21,40409
12.2,28.3,6.5,21.7,6.9,12.6,11.9,33.5,31.6,2.9,18,46224
22.9,28.0,8.2,25.8,11.9,3.1,0.2,97.8,0.0,0.7,17,61568
11.2,33.7,8.1,19.4,9.2,12.4,6.0,62.5,31.2,0.7,37,28150
32.0,16.9,21.8,13.5,3.5,9.6,2.7,57.2,31.4,5.7,47,37203
10.5,29.8,7.4,24.8,12.6,8.9,6.0,63.9,24.2,0.1,28,39567
27.7,25.4,16.6,17.9,8.1,2.1,2.1,93.1,0.3,0.4,34,08742
16.8,32.8,9.2,24.0,10.6,4.8,1.8,94.5,0.8,1.1,23,04605
18.6,29.1,11.1,27.3,11.4,2.4,0.0,95.3,0.0,0.0,20,67523
25.9,17.1,28.8,18.7,5.9,2.6,1.1,84.7,2.6,1.6,20,67117
10.1,39.7,7.8,11.6,10.4,13.0,7.4,82.9,16.5,0.0,13,31060
2.3,40.5,5.0,12.1,4.6,19.5,16.1,39.4,38.5,0.0,13,31055
22.4,25.7,9.2,21.5,13.0,5.6,2.5,95.6,0.0,0.0,33,03574
29.2,18.2,25.6,12.4,11.4,2.1,1.1,94.8,1.0,1.6,36,14564
29.0,18.2,20.8,20.3,9.2,1.9,0.6,84.0,5.4,3.8,26,49024
15.0,27.9,9.5,30.5,9.8,5.7,1.7,90.6,2.5,0.9,26,48442
8.9,38.4,5.3,24.5,7.3,9.6,5.9,94.1,0.0,0.8,05,72727
9.0,47.5,6.4,18.3,8.7,7.6,2.5,95.1,1.2,0.7,39,45331
7.8,36.8,2.9,28.3,9.9,10.5,3.7,46.4,0.5,0.6,27,56557
20.0,22.2,10.4,18.6,6.0,8.6,14.1,38.2,36.0,5.2,27,55404
18.3,30.8,12.1,17.3,8.5,8.2,4.8,95.2,2.0,0.0,21,42122
6.0,50.9,2.9,3.6,10.2,10.0,16.6,95.3,0.0,0.0,21,42733
6.4,36.3,1.9,18.9,6.0,19.2,11.3,9.9,71.1,1.1,13,31903
38.2,12.3,21.1,18.0,4.7,2.7,3.0,66.9,6.4,9.7,48,77441
8.5,29.3,4.2,15.1,5.8,15.1,22.0,2.1,0.2,0.5,48,78043
3.1,46.8,0.5,24.2,7.3,13.7,4.4,31.9,64.4,0.0,45,29468
9.7,23.3,7.2,30.4,14.5,12.6,2.3,93.0,1.8,0.0,28,38857
24.6,29.8,19.2,15.8,7.3,1.6,1.8,92.9,3.1,1.0,25,01590
33.4,12.1,28.7,14.4,6.1,2.8,2.5,57.2,5.6,17.8,51,22015
8.1,27.3,23.9,18.1,13.9,6.8,1.9,99.7,0.0,0.0,36,12022
9.9,32.9,6.8,30.2,6.7,9.3,4.3,89.8,2.0,0.9,53,99109
27.6,24.1,16.2,19.7,8.1,2.9,1.4,89.1,4.4,2.2,37,27023
15.1,29.3,6.9,33.1,8.7,4.5,2.4,97.3,0.0,0.0,16,83530
19.0,18.8,20.1,13.9,4.4,13.7,10.1,32.9,42.6,2.9,37,27701
33.0,14.9,21.9,18.2,9.1,1.7,1.2,81.9,1.3,2.5,08,80525
10.6,36.1,5.2,27.1,12.2,8.2,0.5,84.3,0.0,0.2,16,83535
48.4,10.9,0.0,28.1,0.0,12.5,0.0,85.9,14.1,0.0,48,77617
12.8,30.0,13.1,25.3,8.7,7.9,2.4,70.1,23.2,1.5,01,36207
15.5,30.2,3.8,24.7,10.7,7.8,7.4,17.2,21.5,23.5,06,94589
11.8,23.8,17.0,34.4,6.7,4.7,1.7,90.3,2.0,0.0,05,72631
10.0,45.2,6.1,13.3,10.5,10.2,4.6,94.4,0.0,0.3,42,19526
19.1,27.1,11.9,22.2,9.5,5.7,4.5,45.2,19.6,3.2,12,33322
37.0,15.5,19.3,15.4,6.8,3.9,2.1,47.7,12.7,30.4,48,75094
9.3,36.3,2.9,19.4,6.9,14.2,11.0,47.3,11.3,0.4,48,79512
30.7,11.9,14.3,24.4,10.7,3.0,5.0,71.1,0.4,2.7,06,92672
24.3,15.2,23.6,24.6,5.3,5.9,1.1,47.5,37.0,7.3,29,63132
11.8,35.1,5.4,23.5,14.3,9.3,0.6,94.6,0.0,0.5,18,46777
15.1,25.2,14.1,26.2,5.9,9.2,4.2,89.4,0.0,0.1,49,84055
13.1,37.2,4.4,19.7,12.4,11.7,1.5,94.4,0.0,0.0,20,67475
24.3,23.7,18.3,21.8,7.4,2.5,1.9,78.8,8.8,1.2,12,33437
41.5,8.4,26.4,15.9,6.1,1.2,0.5,83.6,0.9,5.8,53,98117
11.8,30.3,5.5,31.4,12.7,6.9,1.3,19.6,74.3,0.1,29,63138
15.2,32.3,7.2,20.1,6.0,9.6,9.6,66.2,1.3,2.0,05,72756
23.3,22.1,13.5,24.7,9.9,4.7,1.7,55.1,29.7,4.9,51,23320
15.1,27.8,8.6,27.9,12.2,6.5,1.9,17.2,79.3,0.5,01,35214
10.4,37.8,6.5,25.3,12.4,6.3,1.2,92.7,0.0,0.1,17,61370
5.7,35.8,4.2,21.3,9.2,10.7,13.2,72.0,19.8,0.0,01,36266
25.6,21.1,28.5,13.1,6.8,3.0,1.9,94.0,1.6,0.6,50,05602
10.4,44.2,10.7,14.9,5.8,7.6,6.4,91.1,0.0,0.0,47,37866
11.5,45.8,5.9,18.3,5.0,10.3,3.2,92.0,1.9,0.0,39,43044
8.2,42.5,6.0,18.8,6.5,10.0,8.1,91.8,3.5,0.8,47,38464
23.5,15.3,19.3,26.1,7.8,5.1,2.9,30.6,63.9,1.6,26,48076
28.1,17.4,16.0,23.1,9.0,3.2,3.0,56.3,1.2,16.3,06,92807
5.7,37.9,3.2,30.4,8.5,8.8,5.5,90.6,0.7,2.5,05,72923
17.0,35.1,11.2,15.5,8.7,7.8,4.7,50.9,24.2,3.3,09,06615
6.0,41.9,9.1,20.0,4.6,12.7,5.6,70.1,28.2,0.0,29,63869
10.8,31.5,5.8,13.9,8.1,3.9,26.0,96.2,0.1,0.2,19,52247
7.0,41.8,5.6,23.0,8.7,10.7,3.2,97.5,0.0,0.4,26,49644
38.9,8.9,30.5,12.3,5.4,2.9,1.1,85.1,2.5,5.1,55,53703
6.7,33.3,2.6,19.0,8.6,18.4,11.3,16.5,42.7,1.9,36,14621
6.6,32.7,4.2,29.1,5.5,15.6,6.4,38.8,21.3,3.4,06,93505
10.3,33.1,5.3,21.7,4.0,14.6,11.1,34.1,34.1,0.4,48,77445
8.3,29.5,10.2,31.4,13.0,7.6,0.0,92.1,0.0,4.7,37,28520
11.4,48.1,7.3,16.6,8.9,5.7,2.1,99.0,0.0,0.0,39,45380
12.2,19.9,7.2,41.7,18.2,0.3,0.5,48.5,17.7,2.3,51,23604
20.1,27.2,11.0,23.3,12.1,4.6,1.7,95.4,0.7,0.6,26,48383
18.3,29.0,11.4,23.4,11.0,4.5,2.4,70.7,0.2,0.0,56,82520
13.1,30.6,5.5,30.4,5.6,9.4,5.3,70.9,23.8,0.0,22,70445
10.2,40.7,6.6,20.3,9.4,10.2,2.7,95.8,0.7,1.1,18,46151
21.4,19.6,14.9,27.9,9.7,4.3,2.3,71.0,5.1,4.9,06,95608
16.1,28.5,8.4,26.8,6.6,8.0,5.5,54.9,18.1,4.6,20,67218
30.4,8.0,20.7,34.6,6.3,0.0,0.0,76.5,0.0,4.0,36,10578
14.0,27.1,7.4,30.1,10.3,6.3,4.8,50.9,26.9,5.1,26,48911
6.6,42.7,3.5,20.2,8.1,14.5,4.5,84.5,10.3,1.4,12,32626
0.0,70.4,0.0,6.9,16.4,6.3,0.0,100.0,0.0,0.0,42,15689
25.0,22.0,20.7,14.6,14.0,2.7,1.0,94.3,0.6,1.9,36,14127
12.2,37.0,6.2,21.8,5.7,9.1,8.0,71.2,8.9,0.9,48,75482
15.3,36.7,13.6,17.5,8.4,4.8,3.6,91.1,2.1,2.3,46,57276
4.2,38.5,5.6,24.5,9.0,13.6,4.5,29.5,67.1,0.0,28,39328
16.2,36.7,8.3,16.2,5.3,11.3,6.0,74.6,17.2,1.0,51,22960
10.8,39.0,4.6,21.7,11.9,7.6,4.5,50.5,23.6,1.2,12,34472
13.7,31.5,5.4,21.2,9.5,9.6,9.1,80.8,4.8,0.4,37,28621
12.9,41.4,4.8,18.2,11.9,6.9,3.9,97.2,0.4,0.0,42,15697
12.6,42.6,4.3,19.9,9.4,6.4,4.9,80.4,4.4,1.7,12,34691
21.9,20.1,12.0,17.8,6.5,8.4,13.2,23.1,4.2,24.2,06,95112
14.1,33.0,4.5,19.0,9.5,11.9,8.0,80.5,15.1,0.5,28,38821
11.7,39.1,6.4,21.1,10.2,9.9,1.8,86.1,5.7,0.3,12,34731
10.4,25.6,5.1,24.2,9.0,9.1,16.5,60.2,0.0,3.5,06,95237
5.0,29.5,2.9,15.9,5.9,19.4,21.4,7.1,2.1,0.0,48,78384
15.7,38.1,8.9,21.3,6.2,6.0,3.6,97.9,0.2,0.3,29,64485
29.1,16.6,22.1,20.6,8.1,2.4,1.0,82.8,1.4,2.6,08,80526
8.5,31.2,4.0,20.3,5.8,14.7,15.4,10.8,6.5,0.2,48,78210
18.8,21.6,11.6,28.6,14.6,3.2,1.6,78.5,0.0,0.0,08,81019
21.8,27.5,9.5,22.6,6.6,8.1,4.0,66.4,22.1,3.8,22,70506
16.3,26.9,12.2,21.9,14.3,6.2,2.0,62.1,29.7,0.7,12,32502
18.8,27.5,6.3,27.1,13.4,4.3,2.5,93.7,0.3,1.8,27,56379
7.0,33.8,2.3,21.4,2.5,17.3,15.6,96.4,0.0,1.6,21,41558
9.2,34.9,9.2,26.6,19.0,1.1,0.0,92.1,0.6,3.1,39,43136
7.0,35.9,3.7,34.6,8.3,6.3,4.1,90.3,0.0,0.0,04,85324
29.2,16.5,32.7,13.6,5.7,1.3,1.1,73.5,7.4,13.8,42,19422
14.5,33.2,4.2,16.9,15.4,11.1,4.8,97.0,0.0,0.0,37,28531
11.9,31.7,9.8,28.7,9.8,7.3,0.6,89.2,0.0,0.8,26,49726
7.5,32.0,7.2,25.9,7.1,16.4,3.9,2.0,95.5,0.5,29,63113
9.9,43.5,7.5,21.8,11.5,4.4,1.4,95.4,0.4,0.8,39,43515
12.4,37.6,7.4,17.9,6.6,9.6,8.6,78.7,4.1,1.5,47,37814
20.0,24.0,7.5,25.8,13.8,3.6,5.2,38.5,17.3,22.2,53,98057
